"ID";"Lagerort";"x_Koordinate";"y_Koordinate";"z_Koordinate"; 
"1306";"0";"2150";"5200";"3575"; 
"1307";"0";"2550";"5200";"3575"; 
"1308";"0";"2950";"5200";"3575"; 
"1309";"0";"3350";"5200";"3575"; 
"1310";"0";"3750";"5200";"3575"; 
"1311";"0";"4150";"5200";"3575"; 
"1312";"0";"4550";"5200";"3575"; 
"1313";"0";"4950";"5200";"3575"; 
"1314";"0";"5350";"5200";"3575"; 
"1315";"0";"5750";"5200";"3575"; 
"1316";"0";"6150";"5200";"3575"; 
"1317";"0";"6550";"5200";"3575"; 
"1318";"0";"6950";"5200";"3575"; 
"1319";"0";"7350";"5200";"3575"; 
"1320";"0";"7750";"5200";"3575"; 
"1321";"0";"150";"6100";"3575"; 
"1322";"0";"550";"6100";"3575"; 
"1323";"0";"950";"6100";"3575"; 
"1324";"0";"1350";"6100";"3575"; 
"1325";"0";"1750";"6100";"3575"; 
"1326";"0";"2150";"6100";"3575"; 
"1327";"0";"2550";"6100";"3575"; 
"1328";"0";"2950";"6100";"3575"; 
"1329";"0";"3350";"6100";"3575"; 
"1330";"0";"3750";"6100";"3575"; 
"1331";"0";"4150";"6100";"3575"; 
"1332";"0";"4550";"6100";"3575"; 
"1333";"0";"4950";"6100";"3575"; 
"1334";"0";"5350";"6100";"3575"; 
"1335";"0";"5750";"6100";"3575"; 
"1336";"0";"6150";"6100";"3575"; 
"1337";"0";"6550";"6100";"3575"; 
"1338";"0";"6950";"6100";"3575"; 
"1339";"0";"7350";"6100";"3575"; 
"1340";"0";"7750";"6100";"3575"; 
"1341";"0";"150";"7100";"3575"; 
"1342";"0";"550";"7100";"3575"; 
"1343";"0";"950";"7100";"3575"; 
"1344";"0";"1350";"7100";"3575"; 
"1345";"0";"1750";"7100";"3575"; 
"1346";"0";"2150";"7100";"3575"; 
"1347";"0";"2550";"7100";"3575"; 
"1348";"0";"2950";"7100";"3575"; 
"1349";"0";"3350";"7100";"3575"; 
"1350";"0";"3750";"7100";"3575"; 
"1351";"0";"4150";"7100";"3575"; 
"1352";"0";"4550";"7100";"3575"; 
"1353";"0";"4950";"7100";"3575"; 
"1354";"0";"5350";"7100";"3575"; 
"1355";"0";"5750";"7100";"3575"; 
"1356";"0";"6150";"7100";"3575"; 
"1357";"0";"6550";"7100";"3575"; 
"1358";"0";"6950";"7100";"3575"; 
"1359";"0";"7350";"7100";"3575"; 
"1360";"0";"7750";"7100";"3575"; 
"1361";"0";"150";"8000";"3575"; 
"1362";"0";"550";"8000";"3575"; 
"1363";"0";"950";"8000";"3575"; 
"1364";"0";"1350";"8000";"3575"; 
"1365";"0";"1750";"8000";"3575"; 
"1366";"0";"2150";"8000";"3575"; 
"1367";"0";"2550";"8000";"3575"; 
"1368";"0";"2950";"8000";"3575"; 
"1369";"0";"3350";"8000";"3575"; 
"1370";"0";"3750";"8000";"3575"; 
"1371";"0";"4150";"8000";"3575"; 
"1372";"0";"4550";"8000";"3575"; 
"1373";"0";"4950";"8000";"3575"; 
"1374";"0";"5350";"8000";"3575"; 
"1375";"0";"5750";"8000";"3575"; 
"1376";"0";"6150";"8000";"3575"; 
"1377";"0";"6550";"8000";"3575"; 
"1378";"0";"6950";"8000";"3575"; 
"1379";"0";"7350";"8000";"3575"; 
"1380";"0";"7750";"8000";"3575"; 
"1381";"0";"150";"9000";"3575"; 
"1382";"0";"550";"9000";"3575"; 
"1383";"0";"950";"9000";"3575"; 
"1384";"0";"1350";"9000";"3575"; 
"1385";"0";"1750";"9000";"3575"; 
"1386";"0";"2150";"9000";"3575"; 
"1387";"0";"2550";"9000";"3575"; 
"1388";"0";"2950";"9000";"3575"; 
"1389";"0";"3350";"9000";"3575"; 
"1390";"0";"3750";"9000";"3575"; 
"1391";"0";"4150";"9000";"3575"; 
"1392";"0";"4550";"9000";"3575"; 
"1393";"0";"4950";"9000";"3575"; 
"1394";"0";"5350";"9000";"3575"; 
"1395";"0";"5750";"9000";"3575"; 
"1396";"0";"6150";"9000";"3575"; 
"1397";"0";"6550";"9000";"3575"; 
"1398";"0";"6950";"9000";"3575"; 
"1399";"0";"7350";"9000";"3575"; 
"1400";"0";"7750";"9000";"3575"; 
"1401";"0";"150";"400";"3825"; 
"1402";"0";"550";"400";"3825"; 
"1403";"0";"950";"400";"3825"; 
"1404";"0";"1350";"400";"3825"; 
"1405";"0";"1750";"400";"3825"; 
"1406";"0";"2150";"400";"3825"; 
"1407";"0";"2550";"400";"3825"; 
"1408";"0";"2950";"400";"3825"; 
"1409";"0";"3350";"400";"3825"; 
"1410";"0";"3750";"400";"3825"; 
"1411";"0";"4150";"400";"3825"; 
"1412";"0";"4550";"400";"3825"; 
"1413";"0";"4950";"400";"3825"; 
"1414";"0";"5350";"400";"3825"; 
"1415";"0";"5750";"400";"3825"; 
"1416";"0";"6150";"400";"3825"; 
"1417";"0";"6550";"400";"3825"; 
"1418";"0";"6950";"400";"3825"; 
"1419";"0";"7350";"400";"3825"; 
"1420";"0";"7750";"400";"3825"; 
"1421";"0";"150";"1400";"3825"; 
"1422";"0";"550";"1400";"3825"; 
"1423";"0";"950";"1400";"3825"; 
"1424";"0";"1350";"1400";"3825"; 
"1425";"0";"1750";"1400";"3825"; 
"1426";"0";"2150";"1400";"3825"; 
"1427";"0";"2550";"1400";"3825"; 
"1428";"0";"2950";"1400";"3825"; 
"1429";"0";"3350";"1400";"3825"; 
"1430";"0";"3750";"1400";"3825"; 
"1431";"0";"4150";"1400";"3825"; 
"1432";"0";"4550";"1400";"3825"; 
"1433";"0";"4950";"1400";"3825"; 
"1434";"0";"5350";"1400";"3825"; 
"1435";"0";"5750";"1400";"3825"; 
"1436";"0";"6150";"1400";"3825"; 
"1437";"0";"6550";"1400";"3825"; 
"1438";"0";"6950";"1400";"3825"; 
"1439";"0";"7350";"1400";"3825"; 
"1440";"0";"7750";"1400";"3825"; 
"1441";"0";"150";"2300";"3825"; 
"1442";"0";"550";"2300";"3825"; 
"1443";"0";"950";"2300";"3825"; 
"1444";"0";"1350";"2300";"3825"; 
"1445";"0";"1750";"2300";"3825"; 
"1446";"0";"2150";"2300";"3825"; 
"1447";"0";"2550";"2300";"3825"; 
"1448";"0";"2950";"2300";"3825"; 
"1449";"0";"3350";"2300";"3825"; 
"1450";"0";"3750";"2300";"3825"; 
"1451";"0";"4150";"2300";"3825"; 
"1452";"0";"4550";"2300";"3825"; 
"1453";"0";"4950";"2300";"3825"; 
"1454";"0";"5350";"2300";"3825"; 
"1455";"0";"5750";"2300";"3825"; 
"1456";"0";"6150";"2300";"3825"; 
"1457";"0";"6550";"2300";"3825"; 
"1458";"0";"6950";"2300";"3825"; 
"1459";"0";"7350";"2300";"3825"; 
"1460";"0";"7750";"2300";"3825"; 
"1461";"0";"150";"3300";"3825"; 
"1462";"0";"550";"3300";"3825"; 
"1463";"0";"950";"3300";"3825"; 
"1464";"0";"1350";"3300";"3825"; 
"1465";"0";"1750";"3300";"3825"; 
"1466";"0";"2150";"3300";"3825"; 
"1467";"0";"2550";"3300";"3825"; 
"1468";"0";"2950";"3300";"3825"; 
"1469";"0";"3350";"3300";"3825"; 
"1470";"0";"3750";"3300";"3825"; 
"1471";"0";"4150";"3300";"3825"; 
"1472";"0";"4550";"3300";"3825"; 
"1473";"0";"4950";"3300";"3825"; 
"1474";"0";"5350";"3300";"3825"; 
"1475";"0";"5750";"3300";"3825"; 
"1476";"0";"6150";"3300";"3825"; 
"1477";"0";"6550";"3300";"3825"; 
"1478";"0";"6950";"3300";"3825"; 
"1479";"0";"7350";"3300";"3825"; 
"1480";"0";"7750";"3300";"3825"; 
"1481";"0";"150";"4200";"3825"; 
"1482";"0";"550";"4200";"3825"; 
"1483";"0";"950";"4200";"3825"; 
"1484";"0";"1350";"4200";"3825"; 
"1485";"0";"1750";"4200";"3825"; 
"1486";"0";"2150";"4200";"3825"; 
"1487";"0";"2550";"4200";"3825"; 
"1488";"0";"2950";"4200";"3825"; 
"1489";"0";"3350";"4200";"3825"; 
"1490";"0";"3750";"4200";"3825"; 
"1491";"0";"4150";"4200";"3825"; 
"1492";"0";"4550";"4200";"3825"; 
"1493";"0";"4950";"4200";"3825"; 
"1494";"0";"5350";"4200";"3825"; 
"1495";"0";"5750";"4200";"3825"; 
"1496";"0";"6150";"4200";"3825"; 
"1497";"0";"6550";"4200";"3825"; 
"1498";"0";"6950";"4200";"3825"; 
"1499";"0";"7350";"4200";"3825"; 
"1500";"0";"7750";"4200";"3825"; 
"1501";"0";"150";"5200";"3825"; 
"1502";"0";"550";"5200";"3825"; 
"1503";"0";"950";"5200";"3825"; 
"1504";"0";"1350";"5200";"3825"; 
"1505";"0";"1750";"5200";"3825"; 
"1506";"0";"2150";"5200";"3825"; 
"1507";"0";"2550";"5200";"3825"; 
"1508";"0";"2950";"5200";"3825"; 
"1509";"0";"3350";"5200";"3825"; 
"1510";"0";"3750";"5200";"3825"; 
"1511";"0";"4150";"5200";"3825"; 
"1512";"0";"4550";"5200";"3825"; 
"1513";"0";"4950";"5200";"3825"; 
"1514";"0";"5350";"5200";"3825"; 
"1515";"0";"5750";"5200";"3825"; 
"1516";"0";"6150";"5200";"3825"; 
"1517";"0";"6550";"5200";"3825"; 
"1518";"0";"6950";"5200";"3825"; 
"1519";"0";"7350";"5200";"3825"; 
"1520";"0";"7750";"5200";"3825"; 
"1521";"0";"150";"6100";"3825"; 
"1522";"0";"550";"6100";"3825"; 
"1523";"0";"950";"6100";"3825"; 
"1524";"0";"1350";"6100";"3825"; 
"1525";"0";"1750";"6100";"3825"; 
"1526";"0";"2150";"6100";"3825"; 
"1527";"0";"2550";"6100";"3825"; 
"1528";"0";"2950";"6100";"3825"; 
"1529";"0";"3350";"6100";"3825"; 
"1530";"0";"3750";"6100";"3825"; 
"1531";"0";"4150";"6100";"3825"; 
"1532";"0";"4550";"6100";"3825"; 
"1533";"0";"4950";"6100";"3825"; 
"1534";"0";"5350";"6100";"3825"; 
"1535";"0";"5750";"6100";"3825"; 
"1536";"0";"6150";"6100";"3825"; 
"1537";"0";"6550";"6100";"3825"; 
"1538";"0";"6950";"6100";"3825"; 
"1539";"0";"7350";"6100";"3825"; 
"1540";"0";"7750";"6100";"3825"; 
"1541";"0";"150";"7100";"3825"; 
"1542";"0";"550";"7100";"3825"; 
"1543";"0";"950";"7100";"3825"; 
"1544";"0";"1350";"7100";"3825"; 
"1545";"0";"1750";"7100";"3825"; 
"1546";"0";"2150";"7100";"3825"; 
"1547";"0";"2550";"7100";"3825"; 
"1548";"0";"2950";"7100";"3825"; 
"1549";"0";"3350";"7100";"3825"; 
"1550";"0";"3750";"7100";"3825"; 
"1551";"0";"4150";"7100";"3825"; 
"1552";"0";"4550";"7100";"3825"; 
"1553";"0";"4950";"7100";"3825"; 
"1554";"0";"5350";"7100";"3825"; 
"1555";"0";"5750";"7100";"3825"; 
"1556";"0";"6150";"7100";"3825"; 
"1557";"0";"6550";"7100";"3825"; 
"1558";"0";"6950";"7100";"3825"; 
"1559";"0";"7350";"7100";"3825"; 
"1560";"0";"7750";"7100";"3825"; 
"1561";"0";"150";"8000";"3825"; 
"1562";"0";"550";"8000";"3825"; 
"1563";"0";"950";"8000";"3825"; 
"1564";"0";"1350";"8000";"3825"; 
"1565";"0";"1750";"8000";"3825"; 
"1566";"0";"2150";"8000";"3825"; 
"1567";"0";"2550";"8000";"3825"; 
"1568";"0";"2950";"8000";"3825"; 
"1569";"0";"3350";"8000";"3825"; 
"1570";"0";"3750";"8000";"3825"; 
"1571";"0";"4150";"8000";"3825"; 
"1572";"0";"4550";"8000";"3825"; 
"1573";"0";"4950";"8000";"3825"; 
"1574";"0";"5350";"8000";"3825"; 
"1575";"0";"5750";"8000";"3825"; 
"1576";"0";"6150";"8000";"3825"; 
"1577";"0";"6550";"8000";"3825"; 
"1578";"0";"6950";"8000";"3825"; 
"1579";"0";"7350";"8000";"3825"; 
"1580";"0";"7750";"8000";"3825"; 
"1581";"0";"150";"9000";"3825"; 
"1582";"0";"550";"9000";"3825"; 
"1583";"0";"950";"9000";"3825"; 
"1584";"0";"1350";"9000";"3825"; 
"1585";"0";"1750";"9000";"3825"; 
"1586";"0";"2150";"9000";"3825"; 
"1587";"0";"2550";"9000";"3825"; 
"1588";"0";"2950";"9000";"3825"; 
"1589";"0";"3350";"9000";"3825"; 
"1590";"0";"3750";"9000";"3825"; 
"1591";"0";"4150";"9000";"3825"; 
"1592";"0";"4550";"9000";"3825"; 
"1593";"0";"4950";"9000";"3825"; 
"1594";"0";"5350";"9000";"3825"; 
"1595";"0";"5750";"9000";"3825"; 
"1596";"0";"6150";"9000";"3825"; 
"1597";"0";"6550";"9000";"3825"; 
"1598";"0";"6950";"9000";"3825"; 
"1599";"0";"7350";"9000";"3825"; 
"1600";"0";"7750";"9000";"3825"; 
"1601";"0";"150";"400";"4075"; 
"1602";"0";"550";"400";"4075"; 
"1603";"0";"950";"400";"4075"; 
"1604";"0";"1350";"400";"4075"; 
"1605";"0";"1750";"400";"4075"; 
"1606";"0";"2150";"400";"4075"; 
"1607";"0";"2550";"400";"4075"; 
"1608";"0";"2950";"400";"4075"; 
"1609";"0";"3350";"400";"4075"; 
"1610";"0";"3750";"400";"4075"; 
"1611";"0";"4150";"400";"4075"; 
"1612";"0";"4550";"400";"4075"; 
"1613";"0";"4950";"400";"4075"; 
"1614";"0";"5350";"400";"4075"; 
"1615";"0";"5750";"400";"4075"; 
"1616";"0";"6150";"400";"4075"; 
"1617";"0";"6550";"400";"4075"; 
"1618";"0";"6950";"400";"4075"; 
"1619";"0";"7350";"400";"4075"; 
"1620";"0";"7750";"400";"4075"; 
"1621";"0";"150";"1400";"4075"; 
"1622";"0";"550";"1400";"4075"; 
"1623";"0";"950";"1400";"4075"; 
"1624";"0";"1350";"1400";"4075"; 
"1625";"0";"1750";"1400";"4075"; 
"1626";"0";"2150";"1400";"4075"; 
"1627";"0";"2550";"1400";"4075"; 
"1628";"0";"2950";"1400";"4075"; 
"1629";"0";"3350";"1400";"4075"; 
"1630";"0";"3750";"1400";"4075"; 
"1631";"0";"4150";"1400";"4075"; 
"1632";"0";"4550";"1400";"4075"; 
"1633";"0";"4950";"1400";"4075"; 
"1634";"0";"5350";"1400";"4075"; 
"1635";"0";"5750";"1400";"4075"; 
"1636";"0";"6150";"1400";"4075"; 
"1637";"0";"6550";"1400";"4075"; 
"1638";"0";"6950";"1400";"4075"; 
"1639";"0";"7350";"1400";"4075"; 
"1640";"0";"7750";"1400";"4075"; 
"1641";"0";"150";"2300";"4075"; 
"1642";"0";"550";"2300";"4075"; 
"1643";"0";"950";"2300";"4075"; 
"1644";"0";"1350";"2300";"4075"; 
"1645";"0";"1750";"2300";"4075"; 
"1646";"0";"2150";"2300";"4075"; 
"1647";"0";"2550";"2300";"4075"; 
"1648";"0";"2950";"2300";"4075"; 
"1649";"0";"3350";"2300";"4075"; 
"1650";"0";"3750";"2300";"4075"; 
"1651";"0";"4150";"2300";"4075"; 
"1652";"0";"4550";"2300";"4075"; 
"1653";"0";"4950";"2300";"4075"; 
"1654";"0";"5350";"2300";"4075"; 
"1655";"0";"5750";"2300";"4075"; 
"1656";"0";"6150";"2300";"4075"; 
"1657";"0";"6550";"2300";"4075"; 
"1658";"0";"6950";"2300";"4075"; 
"1659";"0";"7350";"2300";"4075"; 
"1660";"0";"7750";"2300";"4075"; 
"1661";"0";"150";"3300";"4075"; 
"1662";"0";"550";"3300";"4075"; 
"1663";"0";"950";"3300";"4075"; 
"1664";"0";"1350";"3300";"4075"; 
"1665";"0";"1750";"3300";"4075"; 
"1666";"0";"2150";"3300";"4075"; 
"1667";"0";"2550";"3300";"4075"; 
"1668";"0";"2950";"3300";"4075"; 
"1669";"0";"3350";"3300";"4075"; 
"1670";"0";"3750";"3300";"4075"; 
"1671";"0";"4150";"3300";"4075"; 
"1672";"0";"4550";"3300";"4075"; 
"1673";"0";"4950";"3300";"4075"; 
"1674";"0";"5350";"3300";"4075"; 
"1675";"0";"5750";"3300";"4075"; 
"1676";"0";"6150";"3300";"4075"; 
"1677";"0";"6550";"3300";"4075"; 
"1678";"0";"6950";"3300";"4075"; 
"1679";"0";"7350";"3300";"4075"; 
"1680";"0";"7750";"3300";"4075"; 
"1681";"0";"150";"4200";"4075"; 
"1682";"0";"550";"4200";"4075"; 
"1683";"0";"950";"4200";"4075"; 
"1684";"0";"1350";"4200";"4075"; 
"1685";"0";"1750";"4200";"4075"; 
"1686";"0";"2150";"4200";"4075"; 
"1687";"0";"2550";"4200";"4075"; 
"1688";"0";"2950";"4200";"4075"; 
"1689";"0";"3350";"4200";"4075"; 
"1690";"0";"3750";"4200";"4075"; 
"1691";"0";"4150";"4200";"4075"; 
"1692";"0";"4550";"4200";"4075"; 
"1693";"0";"4950";"4200";"4075"; 
"1694";"0";"5350";"4200";"4075"; 
"1695";"0";"5750";"4200";"4075"; 
"1696";"0";"6150";"4200";"4075"; 
"1697";"0";"6550";"4200";"4075"; 
"1698";"0";"6950";"4200";"4075"; 
"1699";"0";"7350";"4200";"4075"; 
"1700";"0";"7750";"4200";"4075"; 
"1701";"0";"150";"5200";"4075"; 
"1702";"0";"550";"5200";"4075"; 
"1703";"0";"950";"5200";"4075"; 
"1704";"0";"1350";"5200";"4075"; 
"1705";"0";"1750";"5200";"4075"; 
"1706";"0";"2150";"5200";"4075"; 
"1707";"0";"2550";"5200";"4075"; 
"1708";"0";"2950";"5200";"4075"; 
"1709";"0";"3350";"5200";"4075"; 
"1710";"0";"3750";"5200";"4075"; 
"1711";"0";"4150";"5200";"4075"; 
"1712";"0";"4550";"5200";"4075"; 
"1713";"0";"4950";"5200";"4075"; 
"1714";"0";"5350";"5200";"4075"; 
"1715";"0";"5750";"5200";"4075"; 
"1716";"0";"6150";"5200";"4075"; 
"1717";"0";"6550";"5200";"4075"; 
"1718";"0";"6950";"5200";"4075"; 
"1719";"0";"7350";"5200";"4075"; 
"1720";"0";"7750";"5200";"4075"; 
"1721";"0";"150";"6100";"4075"; 
"1722";"0";"550";"6100";"4075"; 
"1723";"0";"950";"6100";"4075"; 
"1724";"0";"1350";"6100";"4075"; 
"1725";"0";"1750";"6100";"4075"; 
"1726";"0";"2150";"6100";"4075"; 
"1727";"0";"2550";"6100";"4075"; 
"1728";"0";"2950";"6100";"4075"; 
"1729";"0";"3350";"6100";"4075"; 
"1730";"0";"3750";"6100";"4075"; 
"1731";"0";"4150";"6100";"4075"; 
"1732";"0";"4550";"6100";"4075"; 
"1733";"0";"4950";"6100";"4075"; 
"1734";"0";"5350";"6100";"4075"; 
"1735";"0";"5750";"6100";"4075"; 
"1736";"0";"6150";"6100";"4075"; 
"1737";"0";"6550";"6100";"4075"; 
"1738";"0";"6950";"6100";"4075"; 
"1739";"0";"7350";"6100";"4075"; 
"1740";"0";"7750";"6100";"4075"; 
"1741";"0";"150";"7100";"4075"; 
"1742";"0";"550";"7100";"4075"; 
"1743";"0";"950";"7100";"4075"; 
"1744";"0";"1350";"7100";"4075"; 
"1745";"0";"1750";"7100";"4075"; 
"1746";"0";"2150";"7100";"4075"; 
"1747";"0";"2550";"7100";"4075"; 
"1748";"0";"2950";"7100";"4075"; 
"1749";"0";"3350";"7100";"4075"; 
"1750";"0";"3750";"7100";"4075"; 
"1751";"0";"4150";"7100";"4075"; 
"1752";"0";"4550";"7100";"4075"; 
"1753";"0";"4950";"7100";"4075"; 
"1754";"0";"5350";"7100";"4075"; 
"1755";"0";"5750";"7100";"4075"; 
"1756";"0";"6150";"7100";"4075"; 
"1757";"0";"6550";"7100";"4075"; 
"1758";"0";"6950";"7100";"4075"; 
"1759";"0";"7350";"7100";"4075"; 
"1760";"0";"7750";"7100";"4075"; 
"1761";"0";"150";"8000";"4075"; 
"1762";"0";"550";"8000";"4075"; 
"1763";"0";"950";"8000";"4075"; 
"1764";"0";"1350";"8000";"4075"; 
"1765";"0";"1750";"8000";"4075"; 
"1766";"0";"2150";"8000";"4075"; 
"1767";"0";"2550";"8000";"4075"; 
"1768";"0";"2950";"8000";"4075"; 
"1769";"0";"3350";"8000";"4075"; 
"1770";"0";"3750";"8000";"4075"; 
"1771";"0";"4150";"8000";"4075"; 
"1772";"0";"4550";"8000";"4075"; 
"1773";"0";"4950";"8000";"4075"; 
"1774";"0";"5350";"8000";"4075"; 
"1775";"0";"5750";"8000";"4075"; 
"1776";"0";"6150";"8000";"4075"; 
"1777";"0";"6550";"8000";"4075"; 
"1778";"0";"6950";"8000";"4075"; 
"1779";"0";"7350";"8000";"4075"; 
"1780";"0";"7750";"8000";"4075"; 
"1781";"0";"150";"9000";"4075"; 
"1782";"0";"550";"9000";"4075"; 
"1783";"0";"950";"9000";"4075"; 
"1784";"0";"1350";"9000";"4075"; 
"1785";"0";"1750";"9000";"4075"; 
"1786";"0";"2150";"9000";"4075"; 
"1787";"0";"2550";"9000";"4075"; 
"1788";"0";"2950";"9000";"4075"; 
"1789";"0";"3350";"9000";"4075"; 
"1790";"0";"3750";"9000";"4075"; 
"1791";"0";"4150";"9000";"4075"; 
"1792";"0";"4550";"9000";"4075"; 
"1793";"0";"4950";"9000";"4075"; 
"1794";"0";"5350";"9000";"4075"; 
"1795";"0";"5750";"9000";"4075"; 
"1796";"0";"6150";"9000";"4075"; 
"1797";"0";"6550";"9000";"4075"; 
"1798";"0";"6950";"9000";"4075"; 
"1799";"0";"7350";"9000";"4075"; 
"1800";"0";"7750";"9000";"4075"; 
"1801";"0";"150";"400";"4325"; 
"1802";"0";"550";"400";"4325"; 
"1803";"0";"950";"400";"4325"; 
"1804";"0";"1350";"400";"4325"; 
"1805";"0";"1750";"400";"4325"; 
"1806";"0";"2150";"400";"4325"; 
"1807";"0";"2550";"400";"4325"; 
"1808";"0";"2950";"400";"4325"; 
"1809";"0";"3350";"400";"4325"; 
"1810";"0";"3750";"400";"4325"; 
"1811";"0";"4150";"400";"4325"; 
"1812";"0";"4550";"400";"4325"; 
"1813";"0";"4950";"400";"4325"; 
"1814";"0";"5350";"400";"4325"; 
"1815";"0";"5750";"400";"4325"; 
"1816";"0";"6150";"400";"4325"; 
"1817";"0";"6550";"400";"4325"; 
"1818";"0";"6950";"400";"4325"; 
"1819";"0";"7350";"400";"4325"; 
"1820";"0";"7750";"400";"4325"; 
"1821";"0";"150";"1400";"4325"; 
"1822";"0";"550";"1400";"4325"; 
"1823";"0";"950";"1400";"4325"; 
"1824";"0";"1350";"1400";"4325"; 
"1825";"0";"1750";"1400";"4325"; 
"1826";"0";"2150";"1400";"4325"; 
"1827";"0";"2550";"1400";"4325"; 
"1828";"0";"2950";"1400";"4325"; 
"1829";"0";"3350";"1400";"4325"; 
"1830";"0";"3750";"1400";"4325"; 
"1831";"0";"4150";"1400";"4325"; 
"1832";"0";"4550";"1400";"4325"; 
"1833";"0";"4950";"1400";"4325"; 
"1834";"0";"5350";"1400";"4325"; 
"1835";"0";"5750";"1400";"4325"; 
"1836";"0";"6150";"1400";"4325"; 
"1837";"0";"6550";"1400";"4325"; 
"1838";"0";"6950";"1400";"4325"; 
"1839";"0";"7350";"1400";"4325"; 
"1840";"0";"7750";"1400";"4325"; 
"1841";"0";"150";"2300";"4325"; 
"1842";"0";"550";"2300";"4325"; 
"1843";"0";"950";"2300";"4325"; 
"1844";"0";"1350";"2300";"4325"; 
"1845";"0";"1750";"2300";"4325"; 
"1846";"0";"2150";"2300";"4325"; 
"1847";"0";"2550";"2300";"4325"; 
"1848";"0";"2950";"2300";"4325"; 
"1849";"0";"3350";"2300";"4325"; 
"1850";"0";"3750";"2300";"4325"; 
"1851";"0";"4150";"2300";"4325"; 
"1852";"0";"4550";"2300";"4325"; 
"1853";"0";"4950";"2300";"4325"; 
"1854";"0";"5350";"2300";"4325"; 
"1855";"0";"5750";"2300";"4325"; 
"1856";"0";"6150";"2300";"4325"; 
"1857";"0";"6550";"2300";"4325"; 
"1858";"0";"6950";"2300";"4325"; 
"1859";"0";"7350";"2300";"4325"; 
"1860";"0";"7750";"2300";"4325"; 
"1861";"0";"150";"3300";"4325"; 
"1862";"0";"550";"3300";"4325"; 
"1863";"0";"950";"3300";"4325"; 
"1864";"0";"1350";"3300";"4325"; 
"1865";"0";"1750";"3300";"4325"; 
"1866";"0";"2150";"3300";"4325"; 
"1867";"0";"2550";"3300";"4325"; 
"1868";"0";"2950";"3300";"4325"; 
"1869";"0";"3350";"3300";"4325"; 
"1870";"0";"3750";"3300";"4325"; 
"1871";"0";"4150";"3300";"4325"; 
"1872";"0";"4550";"3300";"4325"; 
"1873";"0";"4950";"3300";"4325"; 
"1874";"0";"5350";"3300";"4325"; 
"1875";"0";"5750";"3300";"4325"; 
"1876";"0";"6150";"3300";"4325"; 
"1877";"0";"6550";"3300";"4325"; 
"1878";"0";"6950";"3300";"4325"; 
"1879";"0";"7350";"3300";"4325"; 
"1880";"0";"7750";"3300";"4325"; 
"1881";"0";"150";"4200";"4325"; 
"1882";"0";"550";"4200";"4325"; 
"1883";"0";"950";"4200";"4325"; 
"1884";"0";"1350";"4200";"4325"; 
"1885";"0";"1750";"4200";"4325"; 
"1886";"0";"2150";"4200";"4325"; 
"1887";"0";"2550";"4200";"4325"; 
"1888";"0";"2950";"4200";"4325"; 
"1889";"0";"3350";"4200";"4325"; 
"1890";"0";"3750";"4200";"4325"; 
"1891";"0";"4150";"4200";"4325"; 
"1892";"0";"4550";"4200";"4325"; 
"1893";"0";"4950";"4200";"4325"; 
"1894";"0";"5350";"4200";"4325"; 
"1895";"0";"5750";"4200";"4325"; 
"1896";"0";"6150";"4200";"4325"; 
"1897";"0";"6550";"4200";"4325"; 
"1898";"0";"6950";"4200";"4325"; 
"1899";"0";"7350";"4200";"4325"; 
"1900";"0";"7750";"4200";"4325"; 
"1901";"0";"150";"5200";"4325"; 
"1902";"0";"550";"5200";"4325"; 
"1903";"0";"950";"5200";"4325"; 
"1904";"0";"1350";"5200";"4325"; 
"1905";"0";"1750";"5200";"4325"; 
"1906";"0";"2150";"5200";"4325"; 
"1907";"0";"2550";"5200";"4325"; 
"1908";"0";"2950";"5200";"4325"; 
"1909";"0";"3350";"5200";"4325"; 
"1910";"0";"3750";"5200";"4325"; 
"1911";"0";"4150";"5200";"4325"; 
"1912";"0";"4550";"5200";"4325"; 
"1913";"0";"4950";"5200";"4325"; 
"1914";"0";"5350";"5200";"4325"; 
"1915";"0";"5750";"5200";"4325"; 
"1916";"0";"6150";"5200";"4325"; 
"1917";"0";"6550";"5200";"4325"; 
"1918";"0";"6950";"5200";"4325"; 
"1919";"0";"7350";"5200";"4325"; 
"1920";"0";"7750";"5200";"4325"; 
"1921";"0";"150";"6100";"4325"; 
"1922";"0";"550";"6100";"4325"; 
"1923";"0";"950";"6100";"4325"; 
"1924";"0";"1350";"6100";"4325"; 
"1925";"0";"1750";"6100";"4325"; 
"1926";"0";"2150";"6100";"4325"; 
"1927";"0";"2550";"6100";"4325"; 
"1928";"0";"2950";"6100";"4325"; 
"1929";"0";"3350";"6100";"4325"; 
"1930";"0";"3750";"6100";"4325"; 
"1931";"0";"4150";"6100";"4325"; 
"1932";"0";"4550";"6100";"4325"; 
"1933";"0";"4950";"6100";"4325"; 
"1934";"0";"5350";"6100";"4325"; 
"1935";"0";"5750";"6100";"4325"; 
"1936";"0";"6150";"6100";"4325"; 
"1937";"0";"6550";"6100";"4325"; 
"1938";"0";"6950";"6100";"4325"; 
"1939";"0";"7350";"6100";"4325"; 
"1940";"0";"7750";"6100";"4325"; 
"1941";"0";"150";"7100";"4325"; 
"1942";"0";"550";"7100";"4325"; 
"1943";"0";"950";"7100";"4325"; 
"1944";"0";"1350";"7100";"4325"; 
"1945";"0";"1750";"7100";"4325"; 
"1946";"0";"2150";"7100";"4325"; 
